epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,19059.8,0.99036,0.57331,0.90526,0.74606,0.98954,0.95134,0.77548,0.67852,0.50597,0.8425,0.00998901,0.00998901,0.00998901
113,19229.8,0.97239,0.56333,0.89989,0.89094,0.91553,0.97311,0.80518,0.68634,0.46092,0.83276,0.00998891,0.00998891,0.00998891
114,19400.2,0.98284,0.56084,0.91214,0.86024,0.92975,0.95918,0.80205,0.66271,0.4879,0.82785,0.00998881,0.00998881,0.00998881
115,19570.1,0.96029,0.56043,0.89945,0.83308,0.88538,0.93577,0.8017,0.65564,0.50621,0.82415,0.00998871,0.00998871,0.00998871
116,19740.4,0.96856,0.54742,0.89871,0.85007,0.90235,0.92234,0.76092,0.72503,0.52753,0.83288,0.00998862,0.00998862,0.00998862
117,19910.7,0.97811,0.57145,0.91379,0.84321,0.90655,0.94021,0.78631,0.65717,0.50421,0.83532,0.00998852,0.00998852,0.00998852
118,20081,0.97228,0.56081,0.90413,0.85741,0.92883,0.93766,0.781,0.67878,0.50586,0.8215,0.00998842,0.00998842,0.00998842
119,20251.2,0.94479,0.55165,0.89305,0.87608,0.92703,0.96049,0.82304,0.62825,0.52694,0.83302,0.00998832,0.00998832,0.00998832
120,20421.4,0.95416,0.55607,0.89842,0.86254,0.90253,0.94739,0.8062,0.64694,0.54986,0.82411,0.00998822,0.00998822,0.00998822
121,20591.9,0.95973,0.55968,0.90342,0.81418,0.95404,0.96363,0.79317,0.63824,0.50619,0.81964,0.00998812,0.00998812,0.00998812
122,20762.2,0.94309,0.54699,0.89497,0.91548,0.86704,0.96006,0.81148,0.63638,0.45862,0.82234,0.00998802,0.00998802,0.00998802
123,20932.6,0.96748,0.54729,0.9051,0.79656,0.9566,0.95608,0.81154,0.6328,0.50093,0.81828,0.00998792,0.00998792,0.00998792
